gameId,trialNum,repNum,tangram,condition,partial_length,partial,text
GWCD2NGoiA2n5Wh2i,14,1,D,6_thick,7,"guy standing at podium again, facing left","guy standing at podium again, facing left"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,1,minnesota,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,2,minnesota lol,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,3,minnesota lol i'm,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,4,minnesota lol i'm married,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,5,minnesota lol i'm married but,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,6,minnesota lol i'm married but flattered,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,7,"minnesota lol i'm married but flattered anyway,","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,8,"minnesota lol i'm married but flattered anyway, it's","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,9,"minnesota lol i'm married but flattered anyway, it's the","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,10,"minnesota lol i'm married but flattered anyway, it's the other","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,11,"minnesota lol i'm married but flattered anyway, it's the other simple","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,12,"minnesota lol i'm married but flattered anyway, it's the other simple one,","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,13,"minnesota lol i'm married but flattered anyway, it's the other simple one, not","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,14,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,15,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,15,1,J,6_thick,16,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body","minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,1,guy,"guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,2,"guy sitting',","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,3,"guy sitting', facing","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,4,"guy sitting', facing the","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,5,"guy sitting', facing the left,","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,6,"guy sitting', facing the left, legs","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,7,"guy sitting', facing the left, legs out,","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,8,"guy sitting', facing the left, legs out, head","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,9,"guy sitting', facing the left, legs out, head tilted","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,10,"guy sitting', facing the left, legs out, head tilted a","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,11,"guy sitting', facing the left, legs out, head tilted a bit","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,16,1,F,6_thick,12,"guy sitting', facing the left, legs out, head tilted a bit forward","guy sitting', facing the left, legs out, head tilted a bit forward"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,1,this,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,2,this is,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,3,this is the,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,4,this is the person,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,5,this is the person holding,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,6,this is the person holding a,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,7,this is the person holding a book,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,8,this is the person holding a book and,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,9,"this is the person holding a book and kneeling,","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,10,"this is the person holding a book and kneeling, facing","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,11,"this is the person holding a book and kneeling, facing right","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,12,"this is the person holding a book and kneeling, facing right kinda","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,13,"this is the person holding a book and kneeling, facing right kinda look","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,14,"this is the person holding a book and kneeling, facing right kinda look like","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,15,"this is the person holding a book and kneeling, facing right kinda look like they're","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,16,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,17,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,18,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,17,1,L,6_thick,19,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe","this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,1,dancing,"dancing guy again! legs facing left one up, one on floor not the ice skater"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,2,dancing guy,"dancing guy again! legs facing left one up, one on floor not the ice skater"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,3,dancing guy again!,"dancing guy again! legs facing left one up, one on floor not the ice skater"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,4,dancing guy again! legs,"dancing guy again! legs facing left one up, one on floor not the ice skater"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,5,dancing guy again! legs facing,"dancing guy again! legs facing left one up, one on floor not the ice skater"
GWCD2NGoiA2n5Wh2i,18,1,A,6_thick,6,dancing guy again! legs facing left,"dancing guy again! legs facing left one up, one on floor not the ice skater"
